PRODUCT_ID,PRODUCT_DESCRIPTION
88002,product88002
17351,product17351
81225,product81225
71382,product71382
22037,product22037
81331,product81331
65227,product65227
26045,product26045
55908,product55908
62144,product62144
11219,product11219
94832,product94832
27714,product27714
30270,product30270
80155,product80155
84189,product84189
82644,product82644
16824,product16824
5840,product5840
34024,product34024
63324,product63324
53874,product53874
39599,product39599
95188,product95188
14923,product14923
70612,product70612
37215,product37215
24886,product24886
7316,product7316
64187,product64187
22369,product22369
42916,product42916
51243,product51243
81792,product81792
29503,product29503
11927,product11927
73522,product73522
57578,product57578
78603,product78603
14937,product14937
68775,product68775
9308,product9308
79727,product79727
73414,product73414
37119,product37119
95210,product95210
70793,product70793
36218,product36218
72729,product72729
81000,product81000
21856,product21856
17436,product17436
34880,product34880
72540,product72540
80104,product80104
21207,product21207
85992,product85992
44769,product44769
27418,product27418
96256,product96256
26819,product26819
12565,product12565
72309,product72309
83030,product83030
66444,product66444
95070,product95070
94266,product94266
23671,product23671
69071,product69071
78427,product78427
51993,product51993
86199,product86199
37475,product37475
60618,product60618
17302,product17302
1083,product1083
6068,product6068
48924,product48924
45433,product45433
44481,product44481
16291,product16291
45541,product45541
87842,product87842
70581,product70581
8994,product8994
8927,product8927
40667,product40667
48033,product48033
23927,product23927
95273,product95273
64703,product64703
17057,product17057
45773,product45773
40520,product40520
69309,product69309
63490,product63490
40754,product40754
76691,product76691
47337,product47337
13161,product13161
58392,product58392
89654,product89654
46982,product46982
41061,product41061
71060,product71060
36821,product36821
27448,product27448
95166,product95166
19417,product19417
71072,product71072
84340,product84340
62987,product62987
75392,product75392
32431,product32431
31689,product31689
61168,product61168
41638,product41638
75494,product75494
23706,product23706
7476,product7476
90271,product90271
93506,product93506
3923,product3923
75718,product75718
90522,product90522
84162,product84162
18585,product18585
64836,product64836
38004,product38004
9883,product9883
97938,product97938
56077,product56077
2157,product2157
58005,product58005
23777,product23777
44082,product44082
13081,product13081
92585,product92585
4655,product4655
44631,product44631
62306,product62306
75139,product75139
99970,product99970
56740,product56740
73909,product73909
93461,product93461
26260,product26260
45461,product45461
96731,product96731
97680,product97680
52587,product52587
94063,product94063
74675,product74675
93349,product93349
91776,product91776
24684,product24684
95498,product95498
34392,product34392
35372,product35372
20718,product20718
97120,product97120
12133,product12133
52945,product52945
49556,product49556
71153,product71153
52981,product52981
76347,product76347
12564,product12564
10497,product10497
93050,product93050
67689,product67689
97734,product97734
22699,product22699
12293,product12293
70949,product70949
84874,product84874
51268,product51268
59729,product59729
26434,product26434
65521,product65521
26148,product26148
29734,product29734
35651,product35651
94434,product94434
76680,product76680
77224,product77224
75570,product75570
75197,product75197
87428,product87428
95530,product95530
71159,product71159
89439,product89439
95114,product95114
3608,product3608
37958,product37958
66741,product66741
65085,product65085
19887,product19887
33593,product33593
38455,product38455
96183,product96183
6425,product6425
26270,product26270
10502,product10502
22860,product22860
49695,product49695
28050,product28050
6353,product6353
61663,product61663
19664,product19664
64527,product64527
31228,product31228
41122,product41122
53882,product53882
36834,product36834
84643,product84643
75685,product75685
19842,product19842
31929,product31929
88667,product88667
71946,product71946
5852,product5852
11061,product11061
76472,product76472
21975,product21975
20598,product20598
12155,product12155
23865,product23865
62850,product62850
78000,product78000
52866,product52866
2446,product2446
16348,product16348
27432,product27432
8839,product8839
64731,product64731
74748,product74748
46134,product46134
27625,product27625
161,product161
52106,product52106
17933,product17933
87156,product87156
71089,product71089
13653,product13653
27576,product27576
46084,product46084
97585,product97585
97469,product97469
46304,product46304
68849,product68849
85378,product85378
92511,product92511
55150,product55150
9617,product9617
75179,product75179
85228,product85228
76946,product76946
52029,product52029
42220,product42220
98934,product98934
26487,product26487
5648,product5648
54737,product54737
85566,product85566
93879,product93879
20829,product20829
15677,product15677
32450,product32450
30447,product30447
23739,product23739
46662,product46662
63096,product63096
42125,product42125
30453,product30453
7346,product7346
48715,product48715
76744,product76744
82739,product82739
32350,product32350
32142,product32142
42899,product42899
97459,product97459
16544,product16544
17023,product17023
76008,product76008
47213,product47213
16270,product16270
74395,product74395
32399,product32399
85196,product85196
89410,product89410
58595,product58595
4571,product4571
57188,product57188
48757,product48757
94661,product94661
23248,product23248
56724,product56724
94457,product94457
32061,product32061
83515,product83515
73926,product73926
64901,product64901
77931,product77931
50589,product50589
74769,product74769
53410,product53410
19957,product19957
14250,product14250
64950,product64950
83162,product83162
18076,product18076
98817,product98817
10738,product10738
200,product200
95527,product95527
55112,product55112
15508,product15508
99885,product99885
61123,product61123
37983,product37983
43523,product43523
48986,product48986
98210,product98210
20234,product20234
33751,product33751
25164,product25164
2856,product2856
10143,product10143
94589,product94589
69966,product69966
65225,product65225
8210,product8210
72041,product72041
50788,product50788
87260,product87260
20582,product20582
16788,product16788
91529,product91529
24151,product24151
84743,product84743
13348,product13348
90607,product90607
33210,product33210
45062,product45062
48971,product48971
68878,product68878
85363,product85363
6091,product6091
66069,product66069
40775,product40775
73273,product73273
83029,product83029
93044,product93044
73783,product73783
17862,product17862
65088,product65088
12951,product12951
44006,product44006
60759,product60759
71723,product71723
73702,product73702
469,product469
15869,product15869
63922,product63922
60654,product60654
4938,product4938
40330,product40330
90890,product90890
31044,product31044
70562,product70562
92910,product92910
93723,product93723
48094,product48094
1662,product1662
98586,product98586
49790,product49790
7560,product7560
70023,product70023
97199,product97199
83518,product83518
76990,product76990
29070,product29070
89771,product89771
53257,product53257
58217,product58217
63823,product63823
16345,product16345
65228,product65228
14897,product14897
97653,product97653
15128,product15128
40431,product40431
53553,product53553
88377,product88377
92282,product92282
